unit_hmy,Property_Code,Unit_Code,StartDate,EndDate,sStatus,VacantDate,ReadyDate,Floor_Code,hbldg,Bldg_Code,Address_1,Address_2,Address_3,Address_4,City,Zip_Code,Country,Rent,SQFT,Rent_Ready,Exclude,Unit_Type,Bedrooms,Baths,Attributes_2,Attributes_5,Attributes_6,Attributes_8,Attributes_9,Attributes_10,dtLastModified,sFirstName,sLastName,scode
759,44400001,"C-0207  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",20,6,"h4.c","4 Ash Avenue","Maurice House","Elephant and Castle","","London","SE17 1GJ","UK",3265,868,0,0,"01_C_B4D",2,1,"Yes",,69,"Balcony-Standard",,"","08/07/2020",,,
760,44400001,"C-0208  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",20,6,"h4.c","4 Ash Avenue","Maurice House","Elephant and Castle","","London","SE17 1GJ","UK",2031,443,0,0,"01_C_S2 ",0,1,"",,69,"Balcony-Standard",,,"08/07/2020",,,
761,44400001,"C-0301  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",21,6,"h4.c","4 Ash Avenue","Maurice House","Elephant and Castle","","London","SE17 1GJ","UK",4727,1038,0,0,"01_C_C1 ",3,3,"","Aspect",112,"Balcony-Std; Terrace","View-Park",,"08/07/2020",,,
762,44400001,"C-0302  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",21,6,"h4.c","4 Ash Avenue","Maurice House","Elephant and Castle","","London","SE17 1GJ","UK",3240,769,0,0,"01_C_B1 ",2,2,"","Aspect",67,"Balcony-Standard","View-Park",,"08/07/2020",,,
763,44400001,"C-0303  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",21,6,"h4.c","4 Ash Avenue","Maurice House","Elephant and Castle","","London","SE17 1GJ","UK",2437,553,0,0,"01_C_A1 ",1,1,"","Aspect",67,"Balcony-Standard","View-Park",,"08/07/2020",,,
764,44400001,"C-0304  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",21,6,"h4.c","4 Ash Avenue","Maurice House","Elephant and Castle","","London","SE17 1GJ","UK",4757,1056,0,0,"01_C_C2 ",3,3,"",,113,"Balcony-Large","View-Park",,"08/07/2020",,,
765,44400001,"C-0305  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",21,6,"h4.c","4 Ash Avenue","Maurice House","Elephant and Castle","","London","SE17 1GJ","UK",2026,424,0,0,"01_C_S1 ",0,1,"","Aspect",58,"Balcony-Standard",,,"08/07/2020",,,
766,44400001,"C-0306  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",21,6,"h4.c","4 Ash Avenue","Maurice House","Elephant and Castle","","London","SE17 1GJ","UK",3265,865,0,0,"01_C_B3D",2,1,"Yes",,69,"Balcony-Standard",,"","08/07/2020",,,
767,44400001,"C-0307  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",21,6,"h4.c","4 Ash Avenue","Maurice House","Elephant and Castle","","London","SE17 1GJ","UK",3265,868,0,0,"01_C_B4D",2,1,"Yes",,69,"Balcony-Standard",,"","08/07/2020",,,
768,44400001,"C-0308  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",21,6,"h4.c","4 Ash Avenue","Maurice House","Elephant and Castle","","London","SE17 1GJ","UK",2031,443,0,0,"01_C_S2 ",0,1,"","Aspect",69,"Balcony-Standard",,,"08/07/2020",,,
769,44400001,"C-0401  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",22,6,"h4.c","4 Ash Avenue","Maurice House","Elephant and Castle","","London","SE17 1GJ","UK",4727,1038,0,0,"01_C_C1 ",3,3,"",,112,"Balcony-Std; Terrace","View-Park",,"08/07/2020",,,
770,44400001,"C-0402  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",22,6,"h4.c","4 Ash Avenue","Maurice House","Elephant and Castle","","London","SE17 1GJ","UK",3240,769,0,0,"01_C_B1 ",2,2,"",,67,"Balcony-Standard","View-Park",,"08/07/2020",,,
771,44400001,"C-0403  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",22,6,"h4.c","4 Ash Avenue","Maurice House","Elephant and Castle","","London","SE17 1GJ","UK",2437,553,0,0,"01_C_A1 ",1,1,"",,67,"Balcony-Standard","View-Park",,"08/07/2020",,,
772,44400001,"C-0404  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",22,6,"h4.c","4 Ash Avenue","Maurice House","Elephant and Castle","","London","SE17 1GJ","UK",4757,1056,0,0,"01_C_C2 ",3,3,"","Edge",113,"Balcony-Large","View-Park",,"08/07/2020",,,
773,44400001,"C-0405  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",22,6,"h4.c","4 Ash Avenue","Maurice House","Elephant and Castle","","London","SE17 1GJ","UK",2026,424,0,0,"01_C_S1 ",0,1,"",,58,"Balcony-Standard",,,"08/07/2020",,,
774,44400001,"C-0406  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",22,6,"h4.c","4 Ash Avenue","Maurice House","Elephant and Castle","","London","SE17 1GJ","UK",3265,865,0,0,"01_C_B3D",2,1,"Yes",,69,"Balcony-Standard",,"","08/07/2020",,,
775,44400001,"C-0407  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",22,6,"h4.c","4 Ash Avenue","Maurice House","Elephant and Castle","","London","SE17 1GJ","UK",3265,868,0,0,"01_C_B4D",2,1,"Yes",,69,"Balcony-Standard",,"","08/07/2020",,,
776,44400001,"C-0408  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",22,6,"h4.c","4 Ash Avenue","Maurice House","Elephant and Castle","","London","SE17 1GJ","UK",2031,443,0,0,"01_C_S2 ",0,1,"",,69,"Balcony-Standard",,,"08/07/2020",,,
777,44400001,"C-0501  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",23,6,"h4.c","4 Ash Avenue","Maurice House","Elephant and Castle","","London","SE17 1GJ","UK",4727,1038,0,0,"01_C_C1 ",3,3,"",,112,"Balcony-Std; Terrace","View-Park",,"08/07/2020",,,
778,44400001,"C-0502  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",23,6,"h4.c","4 Ash Avenue","Maurice House","Elephant and Castle","","London","SE17 1GJ","UK",3240,769,0,0,"01_C_B1 ",2,2,"","Aspect",67,"Balcony-Standard","View-Park",,"08/07/2020",,,
779,44400001,"C-0503  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",23,6,"h4.c","4 Ash Avenue","Maurice House","Elephant and Castle","","London","SE17 1GJ","UK",2437,553,0,0,"01_C_A1 ",1,1,"",,67,"Balcony-Standard","View-Park",,"08/07/2020",,,
780,44400001,"C-0504  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",23,6,"h4.c","4 Ash Avenue","Maurice House","Elephant and Castle","","London","SE17 1GJ","UK",4757,1056,0,0,"01_C_C2 ",3,3,"","Aspect",113,"Balcony-Large","View-Park",,"08/07/2020",,,
781,44400001,"C-0505  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",23,6,"h4.c","4 Ash Avenue","Maurice House","Elephant and Castle","","London","SE17 1GJ","UK",2026,424,0,0,"01_C_S1 ",0,1,"","Aspect",58,"Balcony-Standard",,,"08/07/2020",,,
782,44400001,"C-0506  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",23,6,"h4.c","4 Ash Avenue","Maurice House","Elephant and Castle","","London","SE17 1GJ","UK",3265,865,0,0,"01_C_B3D",2,1,"Yes",,69,"Balcony-Standard",,"","08/07/2020",,,
783,44400001,"C-0507  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",23,6,"h4.c","4 Ash Avenue","Maurice House","Elephant and Castle","","London","SE17 1GJ","UK",3265,868,0,0,"01_C_B4D",2,1,"Yes",,69,"Balcony-Standard",,"","08/07/2020",,,
784,44400001,"C-0508  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",23,6,"h4.c","4 Ash Avenue","Maurice House","Elephant and Castle","","London","SE17 1GJ","UK",2031,443,0,0,"01_C_S2 ",0,1,"","Aspect",69,"Balcony-Standard",,,"08/07/2020",,,
785,44400001,"C-0601  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",24,6,"h4.c","4 Ash Avenue","Maurice House","Elephant and Castle","","London","SE17 1GJ","UK",4727,1038,0,0,"01_C_C1 ",3,3,"","Edge",112,"Balcony-Std; Terrace","View-Park",,"08/07/2020",,,
786,44400001,"C-0602  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",24,6,"h4.c","4 Ash Avenue","Maurice House","Elephant and Castle","","London","SE17 1GJ","UK",3240,769,0,0,"01_C_B1 ",2,2,"","Edge",67,"Balcony-Standard","View-Park",,"08/07/2020",,,
787,44400001,"C-0603  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",24,6,"h4.c","4 Ash Avenue","Maurice House","Elephant and Castle","","London","SE17 1GJ","UK",2437,553,0,0,"01_C_A1 ",1,1,"","Edge",67,"Balcony-Standard","View-Park",,"08/07/2020",,,
788,44400001,"C-0604  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",24,6,"h4.c","4 Ash Avenue","Maurice House","Elephant and Castle","","London","SE17 1GJ","UK",4757,1056,0,0,"01_C_C2 ",3,3,"",,113,"Balcony-Large","View-Park",,"08/07/2020",,,
789,44400001,"C-0605  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",24,6,"h4.c","4 Ash Avenue","Maurice House","Elephant and Castle","","London","SE17 1GJ","UK",2026,424,0,0,"01_C_S1 ",0,1,"",,58,"Balcony-Standard",,,"08/07/2020",,,
790,44400001,"C-0606  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",24,6,"h4.c","4 Ash Avenue","Maurice House","Elephant and Castle","","London","SE17 1GJ","UK",3265,865,0,0,"01_C_B3D",2,1,"Yes",,69,"Balcony-Standard",,"","08/07/2020",,,
791,44400001,"C-0607  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",24,6,"h4.c","4 Ash Avenue","Maurice House","Elephant and Castle","","London","SE17 1GJ","UK",3265,868,0,0,"01_C_B4D",2,1,"Yes",,69,"Balcony-Standard",,"","08/07/2020",,,
792,44400001,"C-0608  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",24,6,"h4.c","4 Ash Avenue","Maurice House","Elephant and Castle","","London","SE17 1GJ","UK",2031,443,0,0,"01_C_S2 ",0,1,"",,69,"Balcony-Standard",,,"08/07/2020",,,
793,44400001,"C-0701  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",25,6,"h4.c","4 Ash Avenue","Maurice House","Elephant and Castle","","London","SE17 1GJ","UK",4727,1038,0,0,"01_C_C1 ",3,3,"",,112,"Balcony-Std; Terrace","View-Park",,"08/07/2020",,,
794,44400001,"C-0702  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",25,6,"h4.c","4 Ash Avenue","Maurice House","Elephant and Castle","","London","SE17 1GJ","UK",3240,769,0,0,"01_C_B1 ",2,2,"","Aspect",67,"Balcony-Standard","View-Park",,"08/07/2020",,,
795,44400001,"C-0703  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",25,6,"h4.c","4 Ash Avenue","Maurice House","Elephant and Castle","","London","SE17 1GJ","UK",2437,553,0,0,"01_C_A1 ",1,1,"",,67,"Balcony-Standard","View-Park",,"08/07/2020",,,
796,44400001,"C-0704  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",25,6,"h4.c","4 Ash Avenue","Maurice House","Elephant and Castle","","London","SE17 1GJ","UK",4757,1056,0,0,"01_C_C2 ",3,3,"",,113,"Balcony-Large","View-Park",,"08/07/2020",,,
797,44400001,"C-0705  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",25,6,"h4.c","4 Ash Avenue","Maurice House","Elephant and Castle","","London","SE17 1GJ","UK",2026,424,0,0,"01_C_S1 ",0,1,"","Aspect",58,"Balcony-Standard",,,"08/07/2020",,,
798,44400001,"C-0706  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",25,6,"h4.c","4 Ash Avenue","Maurice House","Elephant and Castle","","London","SE17 1GJ","UK",3265,865,0,0,"01_C_B3D",2,1,"Yes",,69,"Balcony-Standard",,"","08/07/2020",,,
799,44400001,"C-0707  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",25,6,"h4.c","4 Ash Avenue","Maurice House","Elephant and Castle","","London","SE17 1GJ","UK",3265,868,0,0,"01_C_B4D",2,1,"Yes",,69,"Balcony-Standard",,"","08/07/2020",,,
800,44400001,"C-0708  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",25,6,"h4.c","4 Ash Avenue","Maurice House","Elephant and Castle","","London","SE17 1GJ","UK",2031,443,0,0,"01_C_S2 ",0,1,"","Aspect",69,"Balcony-Standard",,,"08/07/2020",,,
801,44400001,"C-0801  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",26,6,"h4.c","4 Ash Avenue","Maurice House","Elephant and Castle","","London","SE17 1GJ","UK",4727,1038,0,0,"01_C_C1 ",3,3,"",,112,"Balcony-Std; Terrace","View-Park",,"08/07/2020",,,
802,44400001,"C-0802  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",26,6,"h4.c","4 Ash Avenue","Maurice House","Elephant and Castle","","London","SE17 1GJ","UK",3240,769,0,0,"01_C_B1 ",2,2,"","Edge",67,"Balcony-Standard","View-Park",,"08/07/2020",,,
803,44400001,"C-0803  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",26,6,"h4.c","4 Ash Avenue","Maurice House","Elephant and Castle","","London","SE17 1GJ","UK",2437,553,0,0,"01_C_A1 ",1,1,"",,67,"Balcony-Standard","View-Park",,"08/07/2020",,,
804,44400001,"C-0804  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",26,6,"h4.c","4 Ash Avenue","Maurice House","Elephant and Castle","","London","SE17 1GJ","UK",4757,1056,0,0,"01_C_C2 ",3,3,"","Edge",113,"Balcony-Large","View-Park",,"08/07/2020",,,
805,44400001,"C-0805  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",26,6,"h4.c","4 Ash Avenue","Maurice House","Elephant and Castle","","London","SE17 1GJ","UK",2026,424,0,0,"01_C_S1 ",0,1,"","Edge",58,"Balcony-Standard",,,"08/07/2020",,,
806,44400001,"C-0806  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",26,6,"h4.c","4 Ash Avenue","Maurice House","Elephant and Castle","","London","SE17 1GJ","UK",3265,865,0,0,"01_C_B3D",2,1,"Yes",,69,"Balcony-Standard",,"","08/07/2020",,,
807,44400001,"C-0807  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",26,6,"h4.c","4 Ash Avenue","Maurice House","Elephant and Castle","","London","SE17 1GJ","UK",3265,868,0,0,"01_C_B4D",2,1,"Yes",,69,"Balcony-Standard",,"","08/07/2020",,,
808,44400001,"C-0808  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",26,6,"h4.c","4 Ash Avenue","Maurice House","Elephant and Castle","","London","SE17 1GJ","UK",2031,443,0,0,"01_C_S2 ",0,1,"","Edge",69,"Balcony-Standard",,,"08/07/2020",,,
809,44400001,"C-0901  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",27,6,"h4.c","4 Ash Avenue","Maurice House","Elephant and Castle","","London","SE17 1GJ","UK",4727,1038,0,0,"01_C_C1 ",3,3,"",,112,"Balcony-Std; Terrace","View-Park",,"08/07/2020",,,
810,44400001,"C-0902  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",27,6,"h4.c","4 Ash Avenue","Maurice House","Elephant and Castle","","London","SE17 1GJ","UK",3240,769,0,0,"01_C_B1 ",2,2,"","Aspect",67,"Balcony-Standard","View-Park",,"08/07/2020",,,
811,44400001,"C-0903  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",27,6,"h4.c","4 Ash Avenue","Maurice House","Elephant and Castle","","London","SE17 1GJ","UK",2437,553,0,0,"01_C_A1 ",1,1,"","Aspect",67,"Balcony-Standard","View-Park",,"08/07/2020",,,
812,44400001,"C-0904  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",27,6,"h4.c","4 Ash Avenue","Maurice House","Elephant and Castle","","London","SE17 1GJ","UK",4757,1056,0,0,"01_C_C2 ",3,3,"",,113,"Balcony-Large","View-Park",,"08/07/2020",,,
813,44400001,"C-1001  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",28,6,"h4.c","4 Ash Avenue","Maurice House","Elephant and Castle","","London","SE17 1GJ","UK",3240,769,0,0,"01_C_B1 ",2,2,"","Edge",67,"Balcony-Standard","View-Park",,"08/07/2020",,,
814,44400001,"C-1002  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",28,6,"h4.c","4 Ash Avenue","Maurice House","Elephant and Castle","","London","SE17 1GJ","UK",2437,553,0,0,"01_C_A1 ",1,1,"","Edge",67,"Balcony-Standard","View-Park",,"08/07/2020",,,
815,44400001,"C-1003  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",28,6,"h4.c","4 Ash Avenue","Maurice House","Elephant and Castle","","London","SE17 1GJ","UK",4757,1056,0,0,"01_C_C2 ",3,3,"","Edge",113,"Balcony-Large","View-Park",,"08/07/2020",,,
816,44400001,"C-1101  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",29,6,"h4.c","4 Ash Avenue","Maurice House","Elephant and Castle","","London","SE17 1GJ","UK",2086,461,0,0,"01_C_S3 ",0,1,"",,69,"Balcony-Standard",,"Top Floor","08/07/2020",,,
817,44400001,"C-1102  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",29,6,"h4.c","4 Ash Avenue","Maurice House","Elephant and Castle","","London","SE17 1GJ","UK",3290,769,0,0,"01_C_B1 ",2,2,"","Aspect",67,"Balcony-Standard","View-Park","Top Floor","08/07/2020",,,
818,44400001,"C-1103  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",29,6,"h4.c","4 Ash Avenue","Maurice House","Elephant and Castle","","London","SE17 1GJ","UK",2487,553,0,0,"01_C_A1 ",1,1,"","Aspect",67,"Balcony-Standard","View-Park","Top Floor","08/07/2020",,,
819,44400001,"C-1104  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",29,6,"h4.c","4 Ash Avenue","Maurice House","Elephant and Castle","","London","SE17 1GJ","UK",4807,1056,0,0,"01_C_C2 ",3,3,"",,113,"Balcony-Large","View-Park","Top Floor","08/07/2020",,,
820,44400001,"D-0201  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",31,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FU","UK",2427,549,0,0,"01_D_A1 ",1,1,"",,64,"Balcony-Standard",,,"08/07/2020",,,
821,44400001,"D-0202  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",31,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FU","UK",3265,809,0,0,"01_D_B1 ",2,2,"",,52,"Balcony-Standard",,,"08/07/2020",,,
822,44400001,"D-0203  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",31,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FU","UK",3265,809,0,0,"01_D_B1 ",2,2,"",,52,"Balcony-Standard","View-City",,"08/07/2020",,,
823,44400001,"D-0204  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",31,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FU","UK",2447,553,0,0,"01_D_A2 ",1,1,"",,56,"Balcony-Standard","View-City",,"08/07/2020",,,
824,44400001,"D-0205  ","02/03/2020",,"Model",,"01/09/2020",31,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FU","UK",2447,553,0,0,"01_D_A2 ",1,1,"",,56,"Balcony-Standard","View-City",,"08/07/2020",,,
825,44400001,"D-0206  ","03/03/2020",,"Model",,"03/03/2020",31,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FU","UK",3265,809,0,0,"01_D_B1 ",2,2,"",,52,"Balcony-Standard","View-City",,"08/07/2020",,,
826,44400001,"D-0207  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",31,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FU","UK",3265,809,0,0,"01_D_B1 ",2,2,"",,52,"Balcony-Standard",,,"08/07/2020",,,
827,44400001,"D-0208  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",31,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FU","UK",2427,565,0,0,"01_D_A1 ",1,1,"",,64,"Balcony-Standard",,,"08/07/2020",,,
828,44400001,"D-0301  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",30,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FU","UK",2427,549,0,0,"01_D_A1 ",1,1,"",,64,"Balcony-Standard",,,"08/07/2020",,,
829,44400001,"D-0302  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",30,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FU","UK",3265,809,0,0,"01_D_B1 ",2,2,"",,52,"Balcony-Standard",,,"08/07/2020",,,
830,44400001,"D-0303  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",30,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FU","UK",3265,809,0,0,"01_D_B1 ",2,2,"","Aspect",52,"Balcony-Standard","View-City",,"08/07/2020",,,
831,44400001,"D-0304  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",30,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FU","UK",2447,553,0,0,"01_D_A2 ",1,1,"",,56,"Balcony-Standard","View-City",,"08/07/2020",,,
832,44400001,"D-0305  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",30,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FU","UK",2447,553,0,0,"01_D_A2 ",1,1,"","Aspect",56,"Balcony-Standard","View-City",,"08/07/2020",,,
833,44400001,"D-0306  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",30,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FU","UK",3265,809,0,0,"01_D_B1 ",2,2,"","Aspect",52,"Balcony-Standard","View-City",,"08/07/2020",,,
834,44400001,"D-0307  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",30,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FU","UK",3265,809,0,0,"01_D_B1 ",2,2,"",,52,"Balcony-Standard",,,"08/07/2020",,,
835,44400001,"D-0308  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",30,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FU","UK",2427,565,0,0,"01_D_A1 ",1,1,"","Aspect",64,"Balcony-Standard",,,"08/07/2020",,,
836,44400001,"D-0401  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",32,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FU","UK",2427,549,0,0,"01_D_A1 ",1,1,"","Edge",64,"Balcony-Standard",,,"08/07/2020",,,
837,44400001,"D-0402  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",32,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FU","UK",3265,809,0,0,"01_D_B1 ",2,2,"","Edge",52,"Balcony-Standard",,,"08/07/2020",,,
838,44400001,"D-0403  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",32,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FU","UK",3265,809,0,0,"01_D_B1 ",2,2,"",,52,"Balcony-Standard","View-City",,"08/07/2020",,,
839,44400001,"D-0404  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",32,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FU","UK",2447,553,0,0,"01_D_A2 ",1,1,"",,56,"Balcony-Standard","View-City",,"08/07/2020",,,
840,44400001,"D-0405  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",32,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FU","UK",2447,553,0,0,"01_D_A2 ",1,1,"",,56,"Balcony-Standard","View-City",,"08/07/2020",,,
841,44400001,"D-0406  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",32,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FU","UK",3265,809,0,0,"01_D_B1 ",2,2,"",,52,"Balcony-Standard","View-City",,"08/07/2020",,,
842,44400001,"D-0407  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",32,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FU","UK",3265,809,0,0,"01_D_B1 ",2,2,"","Edge",52,"Balcony-Standard",,,"08/07/2020",,,
843,44400001,"D-0408  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",32,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FU","UK",2447,565,0,0,"01_D_A1 ",1,1,"",,64,"Balcony-Standard",,,"08/07/2020",,,
844,44400001,"D-0501  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",33,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FU","UK",2477,549,0,0,"01_D_A1 ",1,1,"",,64,"Balcony-Standard",,"Level 5-15","08/07/2020",,,
845,44400001,"D-0502  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",33,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FU","UK",3295,809,0,0,"01_D_B1 ",2,2,"",,52,"Balcony-Standard",,"Level 5-15","08/07/2020",,,
846,44400001,"D-0503  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",33,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FU","UK",3295,809,0,0,"01_D_B1 ",2,2,"","Aspect",52,"Balcony-Standard","View-City","Level 5-15","08/07/2020",,,
847,44400001,"D-0504  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",33,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FU","UK",2477,553,0,0,"01_D_A2 ",1,1,"","Aspect",56,"Balcony-Standard","View-City","Level 5-15","08/07/2020",,,
848,44400001,"D-0505  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",33,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FU","UK",2477,553,0,0,"01_D_A2 ",1,1,"",,56,"Balcony-Standard","View-City","Level 5-15","08/07/2020",,,
849,44400001,"D-0506  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",33,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FU","UK",3295,809,0,0,"01_D_B1 ",2,2,"","Aspect",52,"Balcony-Standard","View-City","Level 5-15","08/07/2020",,,
